
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 9.5172E-61  F_CO2= 1.3478E-04  F_O2= 0.0000E+00  F_N2= 4.2298E-01  F_H2= 0.0000E+00  F_AR= 0.0000E+00  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.315  G= 980.0  IMW= 6  INVERSE= 0

 FNO2 = 0.000E+00

      1  63 2.07E-02 2.50E+03 -1.31E-01  1.33E-01 -4.18E+00 3.1582E+02  4.86E-02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2530

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT        OMEGA
  1.39E-04 1.38E-04 1.38E-04 1.38E-04 1.38E-04 1.37E-04 1.37E-04 1.37E-04 1.36E-04 1.36E-04
  1.36E-04

  J    PF         ALT       FTOTAL       FTIR       FDNIR       FUPIR       FTSOL       FDNSOL       FUPSOL       DIVF
  1 1.0000E-05 7.8688E+01 -3.8354E+04 -2.9367E+05  0.0000E+00  2.9367E+05  2.5532E+05  3.4178E+05  8.6458E+04 -1.3060E-01
  2 1.2129E-05 7.7503E+01 -3.8353E+04 -2.9367E+05  3.8839E+00  2.9367E+05  2.5532E+05  3.4178E+05  8.6458E+04 -1.3060E-01
  3 1.4689E-05 7.6327E+01 -3.8352E+04 -2.9367E+05  8.4097E+00  2.9367E+05  2.5531E+05  3.4177E+05  8.6458E+04 -1.3060E-01
  4 1.7764E-05 7.5161E+01 -3.8351E+04 -2.9366E+05  1.3692E+01  2.9367E+05  2.5531E+05  3.4177E+05  8.6458E+04 -1.3059E-01
  5 2.1451E-05 7.4004E+01 -3.8350E+04 -2.9365E+05  1.9869E+01  2.9367E+05  2.5530E+05  3.4176E+05  8.6458E+04 -1.3059E-01
  6 2.5866E-05 7.2856E+01 -3.8348E+04 -2.9365E+05  2.7112E+01  2.9367E+05  2.5530E+05  3.4176E+05  8.6458E+04 -1.3058E-01
  7 3.1144E-05 7.1719E+01 -3.8345E+04 -2.9364E+05  3.5621E+01  2.9367E+05  2.5529E+05  3.4175E+05  8.6458E+04 -1.3057E-01
  8 3.7444E-05 7.0590E+01 -3.8342E+04 -2.9363E+05  4.5638E+01  2.9367E+05  2.5529E+05  3.4174E+05  8.6458E+04 -1.3056E-01
  9 4.4954E-05 6.9471E+01 -3.8337E+04 -2.9362E+05  5.7437E+01  2.9367E+05  2.5528E+05  3.4174E+05  8.6457E+04 -1.3054E-01
 10 5.3891E-05 6.8362E+01 -3.8331E+04 -2.9360E+05  7.1322E+01  2.9367E+05  2.5527E+05  3.4173E+05  8.6457E+04 -1.3052E-01
 11 6.4510E-05 6.7262E+01 -3.8323E+04 -2.9359E+05  8.7614E+01  2.9367E+05  2.5526E+05  3.4172E+05  8.6457E+04 -1.3050E-01
 12 7.7109E-05 6.6171E+01 -3.8314E+04 -2.9357E+05  1.0663E+02  2.9367E+05  2.5525E+05  3.4171E+05  8.6456E+04 -1.3046E-01
 13 9.2034E-05 6.5090E+01 -3.8302E+04 -2.9355E+05  1.2868E+02  2.9367E+05  2.5524E+05  3.4170E+05  8.6456E+04 -1.3042E-01
 14 1.0969E-04 6.4018E+01 -3.8288E+04 -2.9352E+05  1.5395E+02  2.9367E+05  2.5523E+05  3.4169E+05  8.6456E+04 -1.3037E-01
