
    OUTPUT FILES FOR THE Sun  

 Solar Constant= 1.000   F_CH4= 9.8425E-61  F_CO2= 1.3935E-04  F_O2= 0.0000E+00  F_N2= 4.3744E-01  F_H2= 0.0000E+00  F_AR= 0.0000E+00  IO3 =  0   IUP=  1
 ICONSERV= 0  FAC= 4.0  ND=101  SRFALB= 0.315  G= 980.0  IMW= 6  INVERSE= 0

 FNO2 = 0.000E+00

 NST=     1 JCONV= 78 CHG=1.74E-02 dt0=5.00E+03 DIVF(1)=-1.18E-01 DIVFrms= 1.12E-01 DT(ND)=-3.54E+00 T(ND)=2.9646E+02 FSATUR(ND)= 1.58E-02

 TIME= 5.000E+03  TIME IN DAYS = 5.787E-02

 PLANETARY ALBEDO:  ALBP = 0.2952

  J     P         ALT         T        CONVEC       DT          TOLD        FH20       FSAVE        FO3        TCOOL       THEAT        OMEGA
 75 2.2989E-01 1.5276E+01 2.0000E+02  0.00E+00  -3.7967E-03  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -1.0455E-01  3.8942E-02  1.0000E+00
 76 2.5488E-01 1.4652E+01 2.0000E+02  0.00E+00   1.5785E-04  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -3.4016E-02  3.6744E-02  1.0000E+00
 77 2.8207E-01 1.4039E+01 1.9989E+02  0.00E+00   1.9775E-03  2.0000E+02  6.5230E-07  1.1142E-06  0.0000E+00 -1.1115E-03  3.5282E-02  1.0000E+00
 78 3.1161E-01 1.3435E+01 2.0109E+02  1.00E+00  -3.5390E+00  2.0310E+02  8.2883E-07  1.1142E-06  0.0000E+00 -8.6585E-02  3.5711E-02  1.0000E+00
 79 3.4363E-01 1.2834E+01 2.0522E+02  1.00E+00  -3.5390E+00  2.0876E+02  1.5349E-06  2.5473E-06  0.0000E+00 -3.5601E-01  5.1684E-02  1.0000E+00
 80 3.7826E-01 1.2230E+01 2.1093E+02  1.00E+00  -3.5390E+00  2.1447E+02  3.4694E-06  5.6052E-06  0.0000E+00 -7.3554E-01  8.3198E-02  1.0000E+00
 81 4.1565E-01 1.1621E+01 2.1667E+02  1.00E+00  -3.5390E+00  2.2021E+02  7.5362E-06  1.1877E-05  0.0000E+00 -1.1355E+00  1.3390E-01  1.0000E+00
 82 4.5591E-01 1.1007E+01 2.2241E+02  1.00E+00  -3.5390E+00  2.2595E+02  1.5730E-05  2.4225E-05  0.0000E+00 -1.4326E+00  2.0247E-01  1.0000E+00
 83 4.9918E-01 1.0390E+01 2.2813E+02  1.00E+00  -3.5390E+00  2.3167E+02  3.1517E-05  4.7520E-05  0.0000E+00 -1.6467E+00  2.8118E-01  1.0000E+00
 84 5.4559E-01 9.7699E+00 2.3377E+02  1.00E+00  -3.5390E+00  2.3731E+02  6.0511E-05  8.9481E-05  0.0000E+00 -1.7684E+00  3.6527E-01  1.0000E+00
 85 5.9524E-01 9.1475E+00 2.3929E+02  1.00E+00  -3.5390E+00  2.4283E+02  1.1108E-04  1.6138E-04  0.0000E+00 -1.7772E+00  4.4414E-01  1.0000E+00
 86 6.4826E-01 8.5240E+00 2.4461E+02  1.00E+00  -3.5390E+00  2.4815E+02  1.9453E-04  2.7813E-04  0.0000E+00 -1.7883E+00  5.0521E-01  1.0000E+00
 87 7.0475E-01 7.9005E+00 2.4970E+02  1.00E+00  -3.5390E+00  2.5324E+02  3.2459E-04  4.5749E-04  0.0000E+00 -1.7640E+00  5.4689E-01  1.0000E+00
 88 7.6478E-01 7.2782E+00 2.5449E+02  1.00E+00  -3.5390E+00  2.5803E+02  5.1616E-04  7.1831E-04  0.0000E+00 -1.6672E+00  5.7021E-01  1.0000E+00
 89 8.2846E-01 6.6584E+00 2.5897E+02  1.00E+00  -3.5390E+00  2.6251E+02  7.8385E-04  1.0786E-03  0.0000E+00 -1.4536E+00  5.8164E-01  1.0000E+00
 90 8.9583E-01 6.0423E+00 2.6313E+02  1.00E+00  -3.5390E+00  2.6667E+02  1.1408E-03  1.5543E-03  0.0000E+00 -1.1854E+00  5.8764E-01  1.0000E+00
 91 9.6696E-01 5.4310E+00 2.6699E+02  1.00E+00  -3.5390E+00  2.7053E+02  1.5982E-03  2.1583E-03  0.0000E+00 -9.5589E-01  5.8874E-01  1.0000E+00
 92 1.0419E+00 4.8255E+00 2.7066E+02  1.00E+00  -3.5390E+00  2.7420E+02  2.1826E-03  2.9280E-03  0.0000E+00 -8.2815E-01  5.7178E-01  1.0000E+00
 93 1.1206E+00 4.2263E+00 2.7432E+02  1.00E+00  -3.5390E+00  2.7786E+02  2.9546E-03  3.7677E-03  0.0000E+00 -8.0256E-01  5.2738E-01  1.0000E+00
 94 1.2031E+00 3.6342E+00 2.7780E+02  1.00E+00  -3.5390E+00  2.8133E+02  3.7524E-03  4.8286E-03  0.0000E+00 -8.6789E-01  4.9014E-01  1.0000E+00
 95 1.2894E+00 3.0497E+00 2.8109E+02  1.00E+00  -3.5390E+00  2.8463E+02  4.7504E-03  6.0139E-03  0.0000E+00 -9.7049E-01  4.5915E-01  1.0000E+00
 96 1.3794E+00 2.4737E+00 2.8419E+02  1.00E+00  -3.5390E+00  2.8773E+02  5.8273E-03  7.3106E-03  0.0000E+00 -1.0914E+00  4.4003E-01  1.0000E+00
